Date/Heure,Énergie produite (Wh),Énergie consommée (Wh),Exportée vers le réseau (Wh),Importée depuis le réseau (Wh)
05/29/2025 08:00,879,99,780,0
05/29/2025 08:15,886,114,772,0
05/29/2025 08:30,945,125,820,0
05/29/2025 08:45,994,260,734,0
05/29/2025 09:00,965,192,773,0
05/29/2025 09:15,1090,145,945,0
05/29/2025 09:30,1043,202,841,0
05/29/2025 09:45,1096,236,860,0
05/29/2025 10:00,1143,400,743,0
05/29/2025 10:15,1168,190,978,0
05/29/2025 10:30,1169,397,772,0
05/29/2025 10:45,1158,232,926,0
05/29/2025 11:00,1168,1033,135,0
05/29/2025 11:15,1074,784,290,0
05/29/2025 11:30,1140,1151,0,11
05/29/2025 11:45,1174,878,296,0
05/29/2025 12:00,1132,568,564,0
05/29/2025 12:15,1131,186,945,0
05/29/2025 12:30,1106,258,848,0
05/29/2025 12:45,1116,211,905,0
05/29/2025 13:00,1107,265,842,0
05/29/2025 13:15,1104,146,958,0
05/29/2025 13:30,1117,161,956,0
05/29/2025 13:45,1067,486,581,0
05/29/2025 14:00,1026,270,756,0
05/29/2025 14:15,988,207,781,0
05/29/2025 14:30,927,679,248,0
05/29/2025 14:45,874,155,719,0
05/29/2025 15:00,810,139,671,0
05/29/2025 15:15,722,137,585,0
05/29/2025 15:30,663,130,533,0
05/29/2025 15:45,582,118,464,0
05/29/2025 16:00,494,112,382,0
05/29/2025 16:15,416,142,274,0
05/29/2025 16:30,363,187,176,0
05/29/2025 16:45,284,169,115,0
05/29/2025 17:00,230,461,0,231
05/29/2025 17:15,160,844,0,684
05/29/2025 17:30,108,729,0,621
05/29/2025 17:45,86,676,0,590
05/29/2025 18:00,85,171,0,86
05/29/2025 18:15,77,272,0,195
05/29/2025 18:30,73,145,0,72
05/29/2025 18:45,67,216,0,149
05/29/2025 19:00,64,225,0,161
05/29/2025 19:15,59,220,0,161
05/29/2025 19:30,52,206,0,154
05/29/2025 19:45,48,213,0,165
05/29/2025 20:00,38,125,0,87
05/29/2025 20:15,32,96,0,64
05/29/2025 20:30,20,167,0,147
05/29/2025 20:45,11,193,0,182
05/29/2025 21:00,4,108,0,104
05/29/2025 21:15,0,144,0,144
05/29/2025 21:30,0,345,0,345
05/29/2025 21:45,1,225,0,224
05/29/2025 22:00,0,122,0,122
05/29/2025 22:15,0,121,0,121
05/29/2025 22:30,0,110,0,110
05/29/2025 22:45,0,108,0,108
05/29/2025 23:00,0,105,0,105
05/29/2025 23:15,0,99,0,99
05/29/2025 23:30,0,130,0,130
05/29/2025 23:45,0,128,0,128
05/30/2025 00:00,0,128,0,128
05/30/2025 00:15,0,108,0,108
05/30/2025 00:30,0,101,0,101
05/30/2025 00:45,0,92,0,92
05/30/2025 01:00,0,98,0,98
05/30/2025 01:15,0,94,0,94
05/30/2025 01:30,0,101,0,101
05/30/2025 01:45,0,147,0,147
05/30/2025 02:00,0,94,0,94
05/30/2025 02:15,0,127,0,127
05/30/2025 02:30,0,125,0,125
05/30/2025 02:45,0,127,0,127
05/30/2025 03:00,0,103,0,103
05/30/2025 03:15,0,98,0,98
05/30/2025 03:30,0,166,0,166
05/30/2025 03:45,0,202,0,202
05/30/2025 04:00,0,192,0,192
05/30/2025 04:15,0,198,0,198
05/30/2025 04:30,0,199,0,199
05/30/2025 04:45,0,201,0,201
05/30/2025 05:00,0,233,0,233
05/30/2025 05:15,0,230,0,230
05/30/2025 05:30,0,234,0,234
05/30/2025 05:45,0,205,0,205
05/30/2025 06:00,7,208,0,201
05/30/2025 06:15,13,198,0,185
05/30/2025 06:30,20,168,0,148
05/30/2025 06:45,25,144,0,119
05/30/2025 07:00,33,136,0,103
05/30/2025 07:15,356,136,220,0
05/30/2025 07:30,693,133,560,0
05/30/2025 07:45,768,310,458,0
05/30/2025 08:00,840,129,711,0
05/30/2025 08:15,903,299,604,0
05/30/2025 08:30,968,438,530,0
05/30/2025 08:45,1018,176,842,0
05/30/2025 09:00,1071,141,930,0
05/30/2025 09:15,1117,126,991,0
05/30/2025 09:30,1149,168,981,0
05/30/2025 09:45,1179,748,431,0
05/30/2025 10:00,1207,1332,0,125
05/30/2025 10:15,1225,3476,0,2251
05/30/2025 10:30,1233,3461,0,2228
05/30/2025 10:45,1237,3046,0,1809
05/30/2025 11:00,1241,3033,0,1792
05/30/2025 11:15,1235,1642,0,407
05/30/2025 11:30,1231,430,801,0
05/30/2025 11:45,1237,467,770,0
05/30/2025 12:00,1229,274,955,0
05/30/2025 12:15,1226,288,938,0
05/30/2025 12:30,1213,412,801,0
05/30/2025 12:45,1195,159,1036,0
05/30/2025 13:00,1169,434,735,0
05/30/2025 13:15,1136,261,875,0
05/30/2025 13:30,1101,451,650,0
05/30/2025 13:45,1067,193,874,0
05/30/2025 14:00,1021,543,478,0
05/30/2025 14:15,973,275,698,0
05/30/2025 14:30,923,217,706,0
05/30/2025 14:45,872,250,622,0
05/30/2025 15:00,806,416,390,0
05/30/2025 15:15,740,306,434,0
05/30/2025 15:30,672,249,423,0
05/30/2025 15:45,596,370,226,0
05/30/2025 16:00,524,210,314,0
05/30/2025 16:15,443,252,191,0
05/30/2025 16:30,363,437,0,74
05/30/2025 16:45,281,211,70,0
05/30/2025 17:00,206,359,0,153
05/30/2025 17:15,140,324,0,184
05/30/2025 17:30,93,146,0,53
05/30/2025 17:45,73,168,0,95
05/30/2025 18:00,71,162,0,91
05/30/2025 18:15,70,124,0,54
05/30/2025 18:30,65,103,0,38
05/30/2025 18:45,62,106,0,44
05/30/2025 19:00,60,134,0,74
05/30/2025 19:15,55,97,0,42
05/30/2025 19:30,51,101,0,50
05/30/2025 19:45,45,119,0,74
05/30/2025 20:00,40,147,0,107
05/30/2025 20:15,31,150,0,119
05/30/2025 20:30,20,156,0,136
05/30/2025 20:45,13,104,0,91
05/30/2025 21:00,4,86,0,82
05/30/2025 21:15,0,86,0,86
05/30/2025 21:30,0,85,0,85
05/30/2025 21:45,0,88,0,88
05/30/2025 22:00,0,86,0,86
05/30/2025 22:15,0,86,0,86
05/30/2025 22:30,0,101,0,101
05/30/2025 22:45,0,121,0,121
05/30/2025 23:00,0,116,0,116
05/30/2025 23:15,0,113,0,113
05/30/2025 23:30,0,89,0,89
05/30/2025 23:45,0,84,0,84
05/31/2025 00:00,0,91,0,91
05/31/2025 00:15,0,88,0,88
05/31/2025 00:30,0,86,0,86
05/31/2025 00:45,0,87,0,87
05/31/2025 01:00,0,90,0,90
05/31/2025 01:15,0,97,0,97
05/31/2025 01:30,0,113,0,113
05/31/2025 01:45,0,130,0,130
05/31/2025 02:00,0,111,0,111
05/31/2025 02:15,0,100,0,100
05/31/2025 02:30,0,94,0,94
05/31/2025 02:45,0,95,0,95
05/31/2025 03:00,0,92,0,92
05/31/2025 03:15,0,97,0,97
05/31/2025 03:30,0,93,0,93
05/31/2025 03:45,0,97,0,97
05/31/2025 04:00,0,105,0,105
05/31/2025 04:15,0,123,0,123
05/31/2025 04:30,0,125,0,125
05/31/2025 04:45,0,111,0,111
05/31/2025 05:00,0,93,0,93
05/31/2025 05:15,0,95,0,95
05/31/2025 05:30,0,97,0,97
05/31/2025 05:45,3,94,0,91
05/31/2025 06:00,18,98,0,80
05/31/2025 06:15,33,99,0,66
05/31/2025 06:30,54,131,0,77
05/31/2025 06:45,62,138,0,76
05/31/2025 07:00,68,159,0,91
05/31/2025 07:15,374,164,210,0
05/31/2025 07:30,475,145,330,0
05/31/2025 07:45,477,128,349,0
05/31/2025 08:00,739,102,637,0
05/31/2025 08:15,615,118,497,0
05/31/2025 08:30,728,138,590,0
05/31/2025 08:45,876,139,737,0
05/31/2025 09:00,944,129,815,0
05/31/2025 09:15,966,140,826,0
05/31/2025 09:30,845,144,701,0
05/31/2025 09:45,924,154,770,0
05/31/2025 10:00,905,132,773,0
05/31/2025 10:15,986,126,860,0
05/31/2025 10:30,1027,102,925,0
05/31/2025 10:45,977,106,871,0
05/31/2025 11:00,1056,104,952,0
05/31/2025 11:15,1038,104,934,0
05/31/2025 11:30,1088,102,986,0
05/31/2025 11:45,1095,101,994,0
05/31/2025 12:00,1060,99,961,0
05/31/2025 12:15,891,110,781,0
05/31/2025 12:30,1117,133,984,0
05/31/2025 12:45,1123,136,987,0
05/31/2025 13:00,1136,124,1012,0
05/31/2025 13:15,1076,116,960,0
05/31/2025 13:30,1094,101,993,0
05/31/2025 13:45,1005,106,899,0
05/31/2025 14:00,965,99,866,0
05/31/2025 14:15,905,97,808,0
05/31/2025 14:30,884,91,793,0
05/31/2025 14:45,787,92,695,0
05/31/2025 15:00,745,96,649,0
05/31/2025 15:15,734,111,623,0
05/31/2025 15:30,663,155,508,0
05/31/2025 15:45,595,154,441,0
05/31/2025 16:00,468,139,329,0
05/31/2025 16:15,417,125,292,0
05/31/2025 16:30,258,120,138,0
05/31/2025 16:45,266,118,148,0
05/31/2025 17:00,363,92,271,0
05/31/2025 17:15,278,92,186,0
05/31/2025 17:30,205,91,114,0
05/31/2025 17:45,146,95,51,0
05/31/2025 18:00,94,103,0,9
05/31/2025 18:15,81,125,0,44
05/31/2025 18:30,81,122,0,41
05/31/2025 18:45,92,112,0,20
05/31/2025 19:00,85,95,0,10
05/31/2025 19:15,88,96,0,8
05/31/2025 19:30,85,89,0,4
05/31/2025 19:45,67,92,0,25
05/31/2025 20:00,41,97,0,56
05/31/2025 20:15,20,92,0,72
05/31/2025 20:30,12,92,0,80
05/31/2025 20:45,5,84,0,79
05/31/2025 21:00,0,120,0,120
05/31/2025 21:15,0,117,0,117
05/31/2025 21:30,0,116,0,116
05/31/2025 21:45,0,91,0,91
05/31/2025 22:00,0,88,0,88
05/31/2025 22:15,0,86,0,86
05/31/2025 22:30,0,87,0,87
05/31/2025 22:45,0,90,0,90
05/31/2025 23:00,0,82,0,82
05/31/2025 23:15,0,90,0,90
05/31/2025 23:30,0,87,0,87
05/31/2025 23:45,0,102,0,102
06/01/2025 00:00,0,115,0,115
06/01/2025 00:15,0,119,0,119
06/01/2025 00:30,0,103,0,103
06/01/2025 00:45,0,88,0,88
06/01/2025 01:00,0,84,0,84
06/01/2025 01:15,0,86,0,86
06/01/2025 01:30,0,91,0,91
06/01/2025 01:45,0,84,0,84
06/01/2025 02:00,0,87,0,87
06/01/2025 02:15,0,86,0,86
06/01/2025 02:30,0,92,0,92
06/01/2025 02:45,0,120,0,120
06/01/2025 03:00,0,119,0,119
06/01/2025 03:15,0,114,0,114
06/01/2025 03:30,0,89,0,89
06/01/2025 03:45,0,89,0,89
06/01/2025 04:00,0,370,0,370
06/01/2025 04:15,0,863,0,863
06/01/2025 04:30,0,567,0,567
06/01/2025 04:45,0,551,0,551
06/01/2025 05:00,0,130,0,130
06/01/2025 05:15,0,87,0,87
06/01/2025 05:30,0,107,0,107
06/01/2025 05:45,2,120,0,118
06/01/2025 06:00,14,112,0,98
06/01/2025 06:15,25,110,0,85
06/01/2025 06:30,43,122,0,79
06/01/2025 06:45,67,120,0,53
06/01/2025 07:00,103,124,0,21
06/01/2025 07:15,237,119,118,0
06/01/2025 07:30,174,123,51,0
06/01/2025 07:45,496,110,386,0
06/01/2025 08:00,619,94,525,0
06/01/2025 08:15,599,99,500,0
06/01/2025 08:30,761,155,606,0
06/01/2025 08:45,894,147,747,0
06/01/2025 09:00,766,150,616,0
06/01/2025 09:15,859,124,735,0
06/01/2025 09:30,1058,117,941,0
06/01/2025 09:45,1117,124,993,0
06/01/2025 10:00,1218,99,1119,0
06/01/2025 10:15,1059,100,959,0
06/01/2025 10:30,1097,99,998,0
06/01/2025 10:45,1025,98,927,0
06/01/2025 11:00,886,88,798,0
06/01/2025 11:15,553,132,421,0
06/01/2025 11:30,809,120,688,0
06/01/2025 11:45,1075,123,952,0
06/01/2025 12:00,1174,96,1078,0
06/01/2025 12:15,1179,98,1081,0
06/01/2025 12:30,1122,100,1022,0
06/01/2025 12:45,1062,95,967,0
06/01/2025 13:00,1112,92,1020,0
06/01/2025 13:15,1119,94,1025,0
06/01/2025 13:30,1051,98,953,0
06/01/2025 13:45,991,125,866,0
06/01/2025 14:00,1013,144,869,0
06/01/2025 14:15,909,154,755,0
06/01/2025 14:30,525,150,375,0
06/01/2025 14:45,436,138,298,0
06/01/2025 15:00,360,118,242,0
06/01/2025 15:15,426,90,336,0
06/01/2025 15:30,392,98,294,0
06/01/2025 15:45,560,92,468,0
06/01/2025 16:00,401,112,289,0
06/01/2025 16:15,484,276,208,0
06/01/2025 16:30,416,146,270,0
06/01/2025 16:45,341,140,201,0
06/01/2025 17:00,348,139,209,0
06/01/2025 17:15,253,124,129,0
06/01/2025 17:30,208,127,81,0
06/01/2025 17:45,157,98,59,0
06/01/2025 18:00,125,94,31,0
06/01/2025 18:15,127,94,33,0
06/01/2025 18:30,143,94,49,0
06/01/2025 18:45,105,96,9,0
06/01/2025 19:00,36,103,0,67
06/01/2025 19:15,10,149,0,139
06/01/2025 19:30,7,153,0,146
06/01/2025 19:45,7,154,0,147
06/01/2025 20:00,0,127,0,127
06/01/2025 20:15,14,124,0,110
06/01/2025 20:30,14,111,0,97
06/01/2025 20:45,16,84,0,68
06/01/2025 21:00,5,85,0,80
06/01/2025 21:15,0,92,0,92
06/01/2025 21:30,0,85,0,85
06/01/2025 21:45,0,89,0,89
06/01/2025 22:00,0,147,0,147
06/01/2025 22:15,0,165,0,165
06/01/2025 22:30,0,169,0,169
06/01/2025 22:45,0,209,0,209
06/01/2025 23:00,0,202,0,202
06/01/2025 23:15,0,208,0,208
06/01/2025 23:30,0,203,0,203
06/01/2025 23:45,0,195,0,195
06/02/2025 00:00,0,173,0,173
06/02/2025 00:15,0,99,0,99
06/02/2025 00:30,0,87,0,87
06/02/2025 00:45,0,181,0,181
06/02/2025 01:00,0,197,0,197
06/02/2025 01:15,0,124,0,124
06/02/2025 01:30,0,118,0,118
06/02/2025 01:45,0,188,0,188
06/02/2025 02:00,0,131,0,131
06/02/2025 02:15,0,90,0,90
06/02/2025 02:30,0,137,0,137
06/02/2025 02:45,0,188,0,188
06/02/2025 03:00,0,91,0,91
06/02/2025 03:15,0,90,0,90
06/02/2025 03:30,0,185,0,185
06/02/2025 03:45,0,176,0,176
06/02/2025 04:00,0,121,0,121
06/02/2025 04:15,0,139,0,139
06/02/2025 04:30,0,185,0,185
06/02/2025 04:45,0,109,0,109
06/02/2025 05:00,0,92,0,92
06/02/2025 05:15,0,142,0,142
06/02/2025 05:30,0,178,0,178
06/02/2025 05:45,0,87,0,87
06/02/2025 06:00,0,89,0,89
06/02/2025 06:15,6,103,0,97
06/02/2025 06:30,19,143,0,124
06/02/2025 06:45,29,157,0,128
06/02/2025 07:00,23,300,0,277
06/02/2025 07:15,29,156,0,127
06/02/2025 07:30,48,136,0,88
06/02/2025 07:45,117,441,0,324
06/02/2025 08:00,112,504,0,392
06/02/2025 08:15,122,1061,0,939
06/02/2025 08:30,121,1174,0,1053
06/02/2025 08:45,151,821,0,670
06/02/2025 09:00,150,685,0,535
06/02/2025 09:15,220,629,0,409
06/02/2025 09:30,393,276,117,0
06/02/2025 09:45,416,145,271,0
06/02/2025 10:00,422,140,282,0
06/02/2025 10:15,433,141,292,0
06/02/2025 10:30,598,140,458,0
06/02/2025 10:45,665,133,532,0
06/02/2025 11:00,469,140,329,0
06/02/2025 11:15,322,136,186,0
06/02/2025 11:30,513,110,403,0
06/02/2025 11:45,651,210,441,0
06/02/2025 12:00,653,534,119,0
06/02/2025 12:15,576,294,282,0
06/02/2025 12:30,495,289,206,0
06/02/2025 12:45,464,271,193,0
06/02/2025 13:00,781,278,503,0
06/02/2025 13:15,327,481,0,154
06/02/2025 13:30,322,248,74,0
06/02/2025 13:45,378,318,60,0
06/02/2025 14:00,419,684,0,265
06/02/2025 14:15,354,399,0,45
06/02/2025 14:30,564,290,274,0
06/02/2025 14:45,313,249,64,0
06/02/2025 15:00,263,203,60,0
06/02/2025 15:15,214,177,37,0
06/02/2025 15:30,209,174,35,0
06/02/2025 15:45,202,244,0,42
06/02/2025 16:00,328,176,152,0
06/02/2025 16:15,296,175,121,0
06/02/2025 16:30,175,178,0,3
06/02/2025 16:45,211,176,35,0
06/02/2025 17:00,118,197,0,79
06/02/2025 17:15,129,204,0,75
06/02/2025 17:30,95,261,0,166
06/02/2025 17:45,32,198,0,166
06/02/2025 18:00,38,176,0,138
06/02/2025 18:15,16,169,0,153
06/02/2025 18:30,6,195,0,189
06/02/2025 18:45,11,395,0,384
06/02/2025 19:00,22,486,0,464
06/02/2025 19:15,27,447,0,420
06/02/2025 19:30,49,213,0,164
06/02/2025 19:45,52,352,0,300
06/02/2025 20:00,35,274,0,239
06/02/2025 20:15,9,249,0,240
06/02/2025 20:30,3,234,0,231
06/02/2025 20:45,1,229,0,228
06/02/2025 21:00,0,242,0,242
06/02/2025 21:15,0,232,0,232
06/02/2025 21:30,0,222,0,222
06/02/2025 21:45,0,212,0,212
06/02/2025 22:00,0,275,0,275
06/02/2025 22:15,1,223,0,222
06/02/2025 22:30,0,175,0,175
06/02/2025 22:45,0,165,0,165
06/02/2025 23:00,0,158,0,158
06/02/2025 23:15,0,173,0,173
06/02/2025 23:30,0,130,0,130
06/02/2025 23:45,0,125,0,125
06/03/2025 00:00,0,129,0,129
06/03/2025 00:15,0,127,0,127
06/03/2025 00:30,0,148,0,148
06/03/2025 00:45,0,154,0,154
06/03/2025 01:00,0,153,0,153
06/03/2025 01:15,0,137,0,137
06/03/2025 01:30,0,126,0,126
06/03/2025 01:45,0,128,0,128
06/03/2025 02:00,0,121,0,121
06/03/2025 02:15,0,127,0,127
06/03/2025 02:30,0,124,0,124
06/03/2025 02:45,0,128,0,128
06/03/2025 03:00,0,120,0,120
06/03/2025 03:15,0,149,0,149
06/03/2025 03:30,0,156,0,156
06/03/2025 03:45,0,158,0,158
06/03/2025 04:00,0,141,0,141
06/03/2025 04:15,0,125,0,125
06/03/2025 04:30,0,122,0,122
06/03/2025 04:45,0,126,0,126
06/03/2025 05:00,0,124,0,124
06/03/2025 05:15,0,122,0,122
06/03/2025 05:30,0,125,0,125
06/03/2025 05:45,3,130,0,127
06/03/2025 06:00,11,144,0,133
06/03/2025 06:15,21,173,0,152
06/03/2025 06:30,70,188,0,118
06/03/2025 06:45,100,325,0,225
06/03/2025 07:00,90,195,0,105
06/03/2025 07:15,170,476,0,306
06/03/2025 07:30,441,771,0,330
06/03/2025 07:45,406,1327,0,921
06/03/2025 08:00,526,672,0,146
06/03/2025 08:15,599,589,10,0
06/03/2025 08:30,527,214,313,0
06/03/2025 08:45,430,154,276,0
06/03/2025 09:00,760,157,603,0
06/03/2025 09:15,825,145,680,0
06/03/2025 09:30,1115,124,991,0
06/03/2025 09:45,915,123,792,0
06/03/2025 10:00,983,124,859,0
06/03/2025 10:15,992,117,875,0
06/03/2025 10:30,1226,90,1136,0
06/03/2025 10:45,989,97,892,0
06/03/2025 11:00,1073,94,979,0
06/03/2025 11:15,870,109,761,0
06/03/2025 11:30,879,123,756,0
06/03/2025 11:45,933,121,812,0
06/03/2025 12:00,1123,131,992,0
06/03/2025 12:15,729,127,602,0
06/03/2025 12:30,597,249,348,0
06/03/2025 12:45,482,334,148,0
06/03/2025 13:00,435,438,0,3
06/03/2025 13:15,540,210,330,0
06/03/2025 13:30,487,248,239,0
06/03/2025 13:45,299,516,0,217
06/03/2025 14:00,627,156,471,0
06/03/2025 14:15,632,156,476,0
06/03/2025 14:30,793,162,631,0
06/03/2025 14:45,657,369,288,0
06/03/2025 15:00,762,340,422,0
06/03/2025 15:15,778,215,563,0
06/03/2025 15:30,660,140,520,0
06/03/2025 15:45,594,238,356,0
06/03/2025 16:00,517,264,253,0
06/03/2025 16:15,452,205,247,0
06/03/2025 16:30,377,153,224,0
06/03/2025 16:45,305,178,127,0
06/03/2025 17:00,233,177,56,0
06/03/2025 17:15,170,170,0,0
06/03/2025 17:30,128,140,0,12
06/03/2025 17:45,108,141,0,33
06/03/2025 18:00,112,138,0,26
06/03/2025 18:15,147,137,10,0
06/03/2025 18:30,122,151,0,29
06/03/2025 18:45,106,226,0,120
06/03/2025 19:00,155,220,0,65
06/03/2025 19:15,67,255,0,188
06/03/2025 19:30,36,335,0,299
06/03/2025 19:45,50,265,0,215
06/03/2025 20:00,23,225,0,202
06/03/2025 20:15,22,251,0,229
06/03/2025 20:30,14,320,0,306
06/03/2025 20:45,8,260,0,252
06/03/2025 21:00,0,257,0,257
06/03/2025 21:15,0,227,0,227
06/03/2025 21:30,0,229,0,229
06/03/2025 21:45,0,196,0,196
06/03/2025 22:00,0,189,0,189
06/03/2025 22:15,0,199,0,199
06/03/2025 22:30,0,181,0,181
06/03/2025 22:45,0,107,0,107
06/03/2025 23:00,0,138,0,138
06/03/2025 23:15,0,270,0,270
06/03/2025 23:30,0,148,0,148
06/03/2025 23:45,0,97,0,97
06/04/2025 00:00,0,169,0,169
06/04/2025 00:15,0,197,0,197
06/04/2025 00:30,0,124,0,124
06/04/2025 00:45,0,148,0,148
06/04/2025 01:00,0,197,0,197
06/04/2025 01:15,0,123,0,123
06/04/2025 01:30,0,96,0,96
06/04/2025 01:45,0,165,0,165
06/04/2025 02:00,0,165,0,165
06/04/2025 02:15,0,100,0,100
06/04/2025 02:30,0,121,0,121
06/04/2025 02:45,0,189,0,189
06/04/2025 03:00,0,136,0,136
06/04/2025 03:15,0,130,0,130
06/04/2025 03:30,0,194,0,194
06/04/2025 03:45,0,115,0,115
06/04/2025 04:00,0,91,0,91
06/04/2025 04:15,0,98,0,98
06/04/2025 04:30,0,98,0,98
06/04/2025 04:45,0,91,0,91
06/04/2025 05:00,0,98,0,98
06/04/2025 05:15,0,94,0,94
06/04/2025 05:30,0,98,0,98
06/04/2025 05:45,0,99,0,99
06/04/2025 06:00,0,127,0,127
06/04/2025 06:15,4,140,0,136
06/04/2025 06:30,20,163,0,143
06/04/2025 06:45,18,264,0,246
06/04/2025 07:00,10,159,0,149
06/04/2025 07:15,29,144,0,115
06/04/2025 07:30,57,312,0,255
06/04/2025 07:45,127,579,0,452
06/04/2025 08:00,370,1263,0,893
06/04/2025 08:15,434,781,0,347
06/04/2025 08:30,174,659,0,485
06/04/2025 08:45,77,472,0,395
06/04/2025 09:00,105,200,0,95
06/04/2025 09:15,130,196,0,66
06/04/2025 09:30,347,135,212,0
06/04/2025 09:45,424,107,317,0
06/04/2025 10:00,532,141,391,0
06/04/2025 10:15,824,139,685,0
06/04/2025 10:30,757,140,617,0
06/04/2025 10:45,758,406,352,0
06/04/2025 11:00,951,463,488,0
06/04/2025 11:15,1073,501,572,0
06/04/2025 11:30,1117,501,616,0
06/04/2025 11:45,865,483,382,0
06/04/2025 12:00,1018,444,574,0
06/04/2025 12:15,648,470,178,0
06/04/2025 12:30,907,402,505,0
06/04/2025 12:45,1030,195,835,0
06/04/2025 13:00,1040,507,533,0
06/04/2025 13:15,982,288,694,0
06/04/2025 13:30,873,549,324,0
06/04/2025 13:45,484,428,56,0
06/04/2025 14:00,448,262,186,0
06/04/2025 14:15,54,472,0,418
06/04/2025 14:30,10,455,0,445
06/04/2025 14:45,22,223,0,201
06/04/2025 15:00,105,243,0,138
06/04/2025 15:15,306,251,55,0
06/04/2025 15:30,105,250,0,145
06/04/2025 15:45,70,175,0,105
06/04/2025 16:00,64,255,0,191
06/04/2025 16:15,115,575,0,460
06/04/2025 16:30,98,496,0,398
06/04/2025 16:45,102,457,0,355
06/04/2025 17:00,89,496,0,407
06/04/2025 17:15,85,552,0,467
06/04/2025 17:30,162,458,0,296
06/04/2025 17:45,155,451,0,296
06/04/2025 18:00,130,318,0,188
06/04/2025 18:15,174,191,0,17
06/04/2025 18:30,141,155,0,14
06/04/2025 18:45,121,264,0,143
06/04/2025 19:00,90,190,0,100
06/04/2025 19:15,80,149,0,69
06/04/2025 19:30,35,162,0,127
06/04/2025 19:45,14,167,0,153
06/04/2025 20:00,3,155,0,152
06/04/2025 20:15,0,145,0,145
06/04/2025 20:30,6,154,0,148
06/04/2025 20:45,2,146,0,144
06/04/2025 21:00,0,162,0,162
06/04/2025 21:15,0,169,0,169
06/04/2025 21:30,0,160,0,160
06/04/2025 21:45,0,141,0,141
06/04/2025 22:00,0,132,0,132
06/04/2025 22:15,0,128,0,128
06/04/2025 22:30,0,110,0,110
06/04/2025 22:45,0,105,0,105
06/04/2025 23:00,0,111,0,111
06/04/2025 23:15,0,107,0,107
06/04/2025 23:30,0,97,0,97
06/04/2025 23:45,0,117,0,117
06/05/2025 00:00,0,113,0,113
06/05/2025 00:15,0,114,0,114
06/05/2025 00:30,0,87,0,87
06/05/2025 00:45,0,86,0,86
06/05/2025 01:00,0,87,0,87
06/05/2025 01:15,0,90,0,90
06/05/2025 01:30,0,87,0,87
06/05/2025 01:45,0,89,0,89
06/05/2025 02:00,0,86,0,86
06/05/2025 02:15,0,99,0,99
06/05/2025 02:30,0,118,0,118
06/05/2025 02:45,0,119,0,119
06/05/2025 03:00,0,112,0,112
06/05/2025 03:15,0,89,0,89
06/05/2025 03:30,0,96,0,96
06/05/2025 03:45,0,89,0,89
06/05/2025 04:00,0,95,0,95
06/05/2025 04:15,0,83,0,83
06/05/2025 04:30,0,92,0,92
06/05/2025 04:45,0,92,0,92
06/05/2025 05:00,0,90,0,90
06/05/2025 05:15,0,118,0,118
06/05/2025 05:30,0,122,0,122
06/05/2025 05:45,0,117,0,117
06/05/2025 06:00,6,93,0,87
06/05/2025 06:15,11,109,0,98
06/05/2025 06:30,12,119,0,107
06/05/2025 06:45,23,265,0,242
06/05/2025 07:00,38,135,0,97
06/05/2025 07:15,66,270,0,204
06/05/2025 07:30,51,315,0,264
06/05/2025 07:45,96,1131,0,1035
06/05/2025 08:00,92,1323,0,1231
06/05/2025 08:15,68,823,0,755
06/05/2025 08:30,175,820,0,645
06/05/2025 08:45,137,145,0,8
06/05/2025 09:00,227,122,105,0
06/05/2025 09:15,305,97,208,0
06/05/2025 09:30,721,121,600,0
06/05/2025 09:45,929,109,820,0
06/05/2025 10:00,1110,119,991,0
06/05/2025 10:15,880,150,730,0
06/05/2025 10:30,922,133,789,0
06/05/2025 10:45,435,131,304,0
06/05/2025 11:00,672,120,552,0
06/05/2025 11:15,430,97,333,0
06/05/2025 11:30,631,122,509,0
06/05/2025 11:45,853,104,749,0
06/05/2025 12:00,845,108,737,0
06/05/2025 12:15,609,122,487,0
06/05/2025 12:30,675,93,582,0
06/05/2025 12:45,616,149,467,0
06/05/2025 13:00,490,133,357,0
06/05/2025 13:15,532,136,396,0
06/05/2025 13:30,654,130,524,0
06/05/2025 13:45,718,141,577,0
06/05/2025 14:00,861,152,709,0
06/05/2025 14:15,604,243,361,0
06/05/2025 14:30,611,253,358,0
06/05/2025 14:45,550,145,405,0
06/05/2025 15:00,486,119,367,0
06/05/2025 15:15,443,157,286,0
06/05/2025 15:30,424,146,278,0
06/05/2025 15:45,129,160,0,31
06/05/2025 16:00,207,127,80,0
06/05/2025 16:15,224,123,101,0
06/05/2025 16:30,414,172,242,0
06/05/2025 16:45,347,190,157,0
06/05/2025 17:00,286,230,56,0
06/05/2025 17:15,145,216,0,71
06/05/2025 17:30,102,230,0,128
06/05/2025 17:45,119,221,0,102
06/05/2025 18:00,125,196,0,71
06/05/2025 18:15,153,276,0,123
06/05/2025 18:30,161,259,0,98
06/05/2025 18:45,145,168,0,23
06/05/2025 19:00,96,322,0,226
06/05/2025 19:15,93,396,0,303
06/05/2025 19:30,82,166,0,84
06/05/2025 19:45,57,139,0,82
06/05/2025 20:00,44,165,0,121
06/05/2025 20:15,45,163,0,118
06/05/2025 20:30,26,163,0,137
06/05/2025 20:45,15,138,0,123
06/05/2025 21:00,3,131,0,128
06/05/2025 21:15,0,131,0,131
06/05/2025 21:30,0,127,0,127
